writer,same_text,isEng,train,file_name,male,x,y,x2,y2,n_cc
201,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0201_4.jpg,1,1976,1976,2470,2470,55
245,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0245_1.jpg,1,0,494,494,988,55
245,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0245_1.jpg,1,1976,988,2470,1482,55
230,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0230_1.jpg,0,494,494,988,988,55
98,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0098_1.jpg,0,493,493,986,986,55
153,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0153_4.jpg,0,494,2470,988,2964,55
93,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0093_2.jpg,1,494,1482,988,1976,55
93,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0093_1.jpg,1,1482,988,1976,1482,55
35,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0035_2.jpg,0,1482,1482,1976,1976,55
142,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0142_1.jpg,0,1482,988,1976,1482,55
171,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0171_2.jpg,1,1479,1972,1972,2465,55
89,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0089_3.jpg,0,990,495,1485,990,55
193,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0193_2.jpg,1,1479,2465,1972,2958,55
45,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0045_2.jpg,0,988,1482,1482,1976,55
259,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0259_2.jpg,0,495,1485,990,1980,55
96,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0096_2.jpg,1,1488,1984,1984,2480,55
280,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0280_2.jpg,1,494,988,988,1482,55
171,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0171_2.jpg,1,0,1479,493,1972,55
113,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0113_1.jpg,0,1482,494,1976,988,55
204,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0204_2.jpg,0,1482,2470,1976,2964,55
280,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0280_2.jpg,1,494,1482,988,1976,55
71,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0071_2.jpg,0,1976,1976,2470,2470,55
12,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0012_4.jpg,1,494,988,988,1482,55
113,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0113_4.jpg,0,495,1485,990,1980,55
16,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0016_4.jpg,0,1984,1984,2480,2480,55
49,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0049_2.jpg,1,986,1479,1479,1972,54
259,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0259_4.jpg,0,493,1479,986,1972,54
255,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0255_2.jpg,0,1479,1972,1972,2465,54
16,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0016_1.jpg,0,494,494,988,988,54
185,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0185_3.jpg,1,1972,493,2465,986,54
61,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0061_1.jpg,0,988,494,1482,988,54
87,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0087_2.jpg,0,494,988,988,1482,54
227,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0227_4.jpg,0,988,1976,1482,2470,54
227,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0227_4.jpg,0,494,1976,988,2470,54
192,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0192_1.jpg,0,1482,494,1976,988,54
220,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0220_2.jpg,1,1482,2470,1976,2964,54
173,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0173_3.jpg,0,494,988,988,1482,54
211,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0211_2.jpg,0,1479,986,1972,1479,54
45,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0045_1.jpg,0,1976,494,2470,988,54
45,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0045_1.jpg,0,988,494,1482,988,54
255,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0255_1.jpg,0,1479,493,1972,986,54
228,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0228_4.jpg,0,1479,986,1972,1479,54
45,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0045_4.jpg,0,1479,1972,1972,2465,54
192,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0192_4.jpg,0,494,1976,988,2470,54
211,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0211_4.jpg,0,494,1976,988,2470,54
96,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0096_2.jpg,1,992,1984,1488,2480,54
228,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0228_3.jpg,0,493,493,986,986,54
104,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0104_4.jpg,0,990,1980,1485,2475,54
228,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0228_3.jpg,0,986,493,1479,986,54
211,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0211_3.jpg,0,986,493,1479,986,54
37,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0037_1.jpg,1,1485,495,1980,990,53
142,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0142_3.jpg,0,1482,988,1976,1482,53
142,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0142_2.jpg,0,988,1482,1482,1976,53
194,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0194_2.jpg,1,494,988,988,1482,53
194,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0194_1.jpg,1,988,988,1482,1482,53
12,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0012_4.jpg,1,988,988,1482,1482,53
197,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0197_2.jpg,1,0,1482,494,1976,53
45,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0045_1.jpg,0,1482,494,1976,988,53
185,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0185_4.jpg,1,494,1482,988,1976,53
220,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0220_2.jpg,1,988,1976,1482,2470,53
211,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0211_2.jpg,0,493,986,986,1479,53
61,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0061_1.jpg,0,1482,494,1976,988,53
61,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0061_1.jpg,0,1482,988,1976,1482,53
98,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0098_2.jpg,0,986,1479,1479,1972,53
104,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0104_1.jpg,0,986,493,1479,986,53
90,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0090_4.jpg,1,1482,2470,1976,2964,53
90,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0090_2.jpg,1,1473,1964,1964,2455,52
228,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0228_1.jpg,0,495,495,990,990,52
197,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0197_2.jpg,1,494,1976,988,2470,52
93,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0093_1.jpg,1,988,494,1482,988,52
156,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0156_2.jpg,1,986,1479,1479,1972,52
98,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0098_2.jpg,0,986,1972,1479,2465,52
258,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0258_3.jpg,0,1479,986,1972,1479,52
259,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0259_2.jpg,0,1980,1485,2475,1980,52
228,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0228_2.jpg,0,986,1479,1479,1972,52
260,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0260_1.jpg,1,986,493,1479,986,52
258,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0258_2.jpg,0,1482,1482,1976,1976,52
194,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0194_4.jpg,1,495,1980,990,2475,52
259,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0259_1.jpg,0,1482,494,1976,988,52
259,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0259_4.jpg,0,493,1972,986,2465,52
172,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0172_4.jpg,0,1479,1972,1972,2465,52
153,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0153_2.jpg,0,986,986,1479,1479,52
255,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0255_2.jpg,0,1479,1479,1972,1972,52
227,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0227_4.jpg,0,1976,1976,2470,2470,52
61,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0061_1.jpg,0,494,988,988,1482,52
156,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0156_2.jpg,1,1479,986,1972,1479,52
49,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0049_2.jpg,1,1972,1479,2465,1972,52
61,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0061_2.jpg,0,494,1482,988,1976,52
266,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0266_2.jpg,0,1479,1972,1972,2465,51
61,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0061_2.jpg,0,494,988,988,1482,51
98,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0098_2.jpg,0,986,986,1479,1479,51
16,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0016_4.jpg,0,0,1984,496,2480,51
230,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0230_1.jpg,0,988,494,1482,988,51
230,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0230_1.jpg,0,1482,494,1976,988,51
157,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0157_2.jpg,0,1479,1479,1972,1972,51
49,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0049_4.jpg,1,1976,2470,2470,2964,51
172,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0172_2.jpg,0,494,1482,988,1976,51
266,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0266_2.jpg,0,986,1972,1479,2465,51
255,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0255_2.jpg,0,1479,986,1972,1479,51
230,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0230_2.jpg,0,494,1976,988,2470,51
156,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0156_1.jpg,1,988,494,1482,988,51
99,0,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0099_3.jpg,1,495,990,990,1485,51
197,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0197_2.jpg,1,1482,1482,1976,1976,51
99,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0099_4.jpg,1,0,1980,495,2475,51
228,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0228_2.jpg,0,986,986,1479,1479,51
220,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0220_2.jpg,1,494,2470,988,2964,51
197,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0197_2.jpg,1,0,2470,494,2964,50
98,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0098_2.jpg,0,1479,1479,1972,1972,50
204,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0204_2.jpg,0,988,1482,1482,1976,50
272,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0272_4.jpg,0,494,1482,988,1976,50
16,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0016_2.jpg,0,986,1479,1479,1972,50
228,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0228_1.jpg,0,990,495,1485,990,50
45,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0045_1.jpg,0,494,494,988,988,50
113,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0113_2.jpg,0,494,1976,988,2470,50
272,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0272_4.jpg,0,494,1976,988,2470,50
255,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0255_4.jpg,0,495,2475,990,2970,50
228,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0228_2.jpg,0,1479,986,1972,1479,50
35,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0035_2.jpg,0,494,1482,988,1976,50
37,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0037_2.jpg,1,1488,1488,1984,1984,50
90,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0090_2.jpg,1,0,1964,491,2455,50
90,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0090_2.jpg,1,0,2455,491,2946,50
272,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0272_2.jpg,0,988,988,1482,1482,50
156,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0156_2.jpg,1,986,1972,1479,2465,50
230,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0230_2.jpg,0,1482,988,1976,1482,50
255,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0255_4.jpg,0,495,1980,990,2475,50
157,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0157_2.jpg,0,1479,2465,1972,2958,50
